id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1053216697191022592	1053216697191022592	2018-10-19 04:30:03 CDT	2018-10-19	04:30:03	-0600	20609518	dalailama	Dalai Lama		As social animals we need friends, but we make friends on the basis of trust, which comes about as a result of affection and concern for others. You can’t buy trust or acquire it by use of force. Its source is warm-heartedness.	en	[]	[]	[]	557	19276	62962	[]	[]	https://twitter.com/DalaiLama/status/1053216697191022592	False		0								[]				
1052854322042626049	1052854322042626049	2018-10-18 04:30:06 CDT	2018-10-18	04:30:06	-0600	20609518	dalailama	Dalai Lama		A Healthy Mind for a Healthy Body - HHDL speaks about the importance of peace of mind at his residence in Dharamsala, HP, India on October 17, 2018.  https://t.co/8A2WxG0Kdy	en	[]	['https://youtu.be/Wn2q8l3NJNc']	[]	157	2051	9602	[]	[]	https://twitter.com/DalaiLama/status/1052854322042626049	False		0								[]				
1051767186820198402	1051767186820198402	2018-10-15 04:30:12 CDT	2018-10-15	04:30:12	-0600	20609518	dalailama	Dalai Lama		The creation of a more peaceful and happier society has to begin from the level of the individual, and from there it can expand to one's family, to one's neighborhood, to one's community and so on.	en	[]	[]	[]	636	19207	60786	[]	[]	https://twitter.com/DalaiLama/status/1051767186820198402	False		0								[]				
1050680017200410624	1050680017200410624	2018-10-12 04:30:11 CDT	2018-10-12	04:30:11	-0600	20609518	dalailama	Dalai Lama		Kindness and a good heart are the foundation for success in this life, progress on the spiritual path, and the fulfillment of our aspirations. Our need for them is not limited to any specific time, place, society, or culture.	en	[]	[]	[]	635	24830	74066	[]	[]	https://twitter.com/DalaiLama/status/1050680017200410624	False		0								[]				
1049230450743341056	1049230450743341056	2018-10-08 04:30:07 CDT	2018-10-08	04:30:07	-0600	20609518	dalailama	Dalai Lama		Anger and fear undermine our immune system, while warm-heartedness brings peace of mind. Therefore, just as we teach children to comply with physical hygiene for the good of their health, we should also counsel them in a kind of hygiene of the emotions.	en	[]	[]	[]	648	23678	73674	[]	[]	https://twitter.com/DalaiLama/status/1049230450743341056	False		0								[]				
1048143485126098944	1048143485126098944	2018-10-05 04:30:55 CDT	2018-10-05	04:30:55	-0600	20609518	dalailama	Dalai Lama		In our quest for happiness and the avoidance of suffering, we are all fundamentally the same, and therefore equal. Despite all the characteristics that differentiate us - race, language, religion, gender, wealth and many others - we are all equal in terms of our basic humanity.	en	[]	[]	[]	798	21451	64304	[]	[]	https://twitter.com/DalaiLama/status/1048143485126098944	False		0								[]				
1046693776536682496	1046693776536682496	2018-10-01 04:30:17 CDT	2018-10-01	04:30:17	-0600	20609518	dalailama	Dalai Lama		We seek happiness in external things without realizing that they don’t help when we have problems within. We need to focus instead on the joy that comes with peace of mind that allows us to remain happy whatever happens.	en	[]	[]	[]	712	26036	73441	[]	[]	https://twitter.com/DalaiLama/status/1046693776536682496	False		0								[]				
1045606596506578944	1045606596506578944	2018-09-28 04:30:13 CDT	2018-09-28	04:30:13	-0600	20609518	dalailama	Dalai Lama		For many people, the only tangible value is money. And of course money has its place, but the value of cultivating a compassionate attitude is much more effective. When we only pay attention to material values, there’s little room for concern for others, or for mutual regard.	en	[]	[]	[]	779	20672	59982	[]	[]	https://twitter.com/DalaiLama/status/1045606596506578944	False		0								[]				
1044157024249028610	1044157024249028610	2018-09-24 04:30:08 CDT	2018-09-24	04:30:08	-0600	20609518	dalailama	Dalai Lama		Leaving aside the perspective of spiritual practice, even in worldly terms, in terms of our enjoying a happy day-to-day existence, the calmer our minds are, the greater our peace of mind will be and the greater will be our ability to enjoy a happy and joyful life.	en	[]	[]	[]	518	12456	43446	[]	[]	https://twitter.com/DalaiLama/status/1044157024249028610	False		0								[]				
1043102959188566017	1043102959188566017	2018-09-21 06:41:40 CDT	2018-09-21	06:41:40	-0600	20609518	dalailama	Dalai Lama		Problems will always arise, but we need to address them differently. We need to engage in dialogue to resolve them rather than resorting to the use of force. #PeaceDayChallenge	en	[]	[]	[]	391	8034	23741	['peacedaychallenge']	[]	https://twitter.com/DalaiLama/status/1043102959188566017	False		0								[]				
1043069836123951104	1043069836123951104	2018-09-21 04:30:02 CDT	2018-09-21	04:30:02	-0600	20609518	dalailama	Dalai Lama		We are intelligent, we have seed of compassion from birth. Using reason and intelligence we can enhance our sense of compassion and come to understand how its opposite, anger, is harmful.	en	[]	[]	[]	572	14781	52375	[]	[]	https://twitter.com/DalaiLama/status/1043069836123951104	False		0								[]				
1041271710379634688	1041271710379634688	2018-09-16 05:24:56 CDT	2018-09-16	05:24:56	-0600	20609518	dalailama	Dalai Lama		HHDL looking at Tilly Lockey's prosthetic hands during the discussion on ‘Robotics and Telepresence’ at De Nieuwe Kerk in Amsterdam, Netherlands on September 15, 2018. (Photo by Olivier Adam)  https://t.co/p7uxseTO8l	en	[]	[]	['https://pbs.twimg.com/media/DnNW_uqWwAABrBD.jpg']	158	2197	13516	[]	[]	https://twitter.com/DalaiLama/status/1041271710379634688	False		1	https://pbs.twimg.com/media/DnNW_uqWwAABrBD.jpg							[]				
1040533247577546752	1040533247577546752	2018-09-14 04:30:33 CDT	2018-09-14	04:30:33	-0600	20609518	dalailama	Dalai Lama		In the present circumstances, no one can afford to assume that someone else will solve their problems. Each one of us has a responsibility to help guide our global family in the right direction. Good wishes are not sufficient; we must become actively engaged.	en	[]	[]	[]	1019	27779	79739	[]	[]	https://twitter.com/DalaiLama/status/1040533247577546752	False		0								[]				
1039083665886564357	1039083665886564357	2018-09-10 04:30:25 CDT	2018-09-10	04:30:25	-0600	20609518	dalailama	Dalai Lama		A sense of contentment is crucial to being happy. Physical health, material wealth and friends contribute to this, but contentment governs our relations with them all.	en	[]	[]	[]	429	13164	47379	[]	[]	https://twitter.com/DalaiLama/status/1039083665886564357	False		0								[]				
1037997688883531776	1037997688883531776	2018-09-07 04:35:08 CDT	2018-09-07	04:35:08	-0600	20609518	dalailama	Dalai Lama		In our modern society everything seems geared to material development, even our systems of education. As a result we no longer pay sufficient attention to our inner values, which leads to mental unrest. In order to address this imbalance we need to pay more attention to our minds	en	[]	[]	[]	729	23152	66815	[]	[]	https://twitter.com/DalaiLama/status/1037997688883531776	False		0								[]				
1036909281763778560	1036909281763778560	2018-09-04 04:30:12 CDT	2018-09-04	04:30:12	-0600	20609518	dalailama	Dalai Lama		If we were really to see one another as brothers and sisters, there would be no basis for division, cheating and exploitation among us. Therefore it’s important to promote the idea of the oneness of humanity, that in being human we are all the same.	en	[]	[]	[]	1027	24509	74379	[]	[]	https://twitter.com/DalaiLama/status/1036909281763778560	False		0								[]				
1035459883682996224	1035459883682996224	2018-08-31 04:30:48 CDT	2018-08-31	04:30:48	-0600	20609518	dalailama	Dalai Lama		The first of my personal commitments is to work to increase human happiness by encouraging the cultivation of inner values and a sense of concern for others’ well being. These are the key factors whether one is a religious person or not.	en	[]	[]	[]	528	14251	48387	[]	[]	https://twitter.com/DalaiLama/status/1035459883682996224	False		0								[]				
1034734940494147587	1034734940494147587	2018-08-29 04:30:08 CDT	2018-08-29	04:30:08	-0600	20609518	dalailama	Dalai Lama		Since we desire the true happiness that is brought about by a calm mind, and such peace of mind arises only from having a compassionate attitude, we need to make a concerted effort to develop compassion.	en	[]	[]	[]	684	22233	67856	[]	[]	https://twitter.com/DalaiLama/status/1034734940494147587	False		0								[]				
1032923202803052545	1032923202803052545	2018-08-24 04:30:56 CDT	2018-08-24	04:30:56	-0600	20609518	dalailama	Dalai Lama		As a human being I’m aware that we are all physically, mentally and emotionally the same and we all want to live a happy life. Scientists say our basic nature is compassionate. It’s clear that love and affection bring people together.	en	[]	[]	[]	1171	29683	105794	[]	[]	https://twitter.com/DalaiLama/status/1032923202803052545	False		0								[]				
1031473492183658497	1031473492183658497	2018-08-20 04:30:19 CDT	2018-08-20	04:30:19	-0600	20609518	dalailama	Dalai Lama		Irrespective of whether we have faith in religion or not, it’s good to be more compassionate. It makes us happier as individuals with a positive influence on our families and the neighborhood where we live.	en	[]	[]	[]	662	24521	72311	[]	[]	https://twitter.com/DalaiLama/status/1031473492183658497	False		0								[]				
1030390693846573056	1030390693846573056	2018-08-17 04:47:39 CDT	2018-08-17	04:47:39	-0600	20609518	dalailama	Dalai Lama		I am one of the 7 billion human beings alive today. We each have a responsibility to think about humanity and the good of the world because it affects our own future. We weren’t born on this planet at this time to create problems but to bring about some benefit.	en	[]	[]	[]	1188	43106	126506	[]	[]	https://twitter.com/DalaiLama/status/1030390693846573056	False		0								[]				
1028936818786357251	1028936818786357251	2018-08-13 04:30:28 CDT	2018-08-13	04:30:28	-0600	20609518	dalailama	Dalai Lama		We can achieve peace of mind if we tackle our destructive emotions, so the goal of making the 21st century an era of peace and compassion is feasible. It will involve finding solutions to problems in dialogue, not the use of force.	en	[]	[]	[]	676	17342	55639	[]	[]	https://twitter.com/DalaiLama/status/1028936818786357251	False		0								[]				
1027854687247056897	1027854687247056897	2018-08-10 04:50:28 CDT	2018-08-10	04:50:28	-0600	20609518	dalailama	Dalai Lama		We may say prayers when we are trying to solve the problems we face, but it is up to us to put an end to violence and bring about peace. Creating peace is our responsibility. To pray for peace while still engaging in the causes that give rise to violence is contradictory.	en	[]	[]	[]	797	29174	81561	[]	[]	https://twitter.com/DalaiLama/status/1027854687247056897	False		0								[]				
1026400043811528705	1026400043811528705	2018-08-06 04:30:14 CDT	2018-08-06	04:30:14	-0600	20609518	dalailama	Dalai Lama		Human beings are social animals and it is love that brings us together, while anger drives us apart. To live more peacefully and joyfully in our day to day lives, we need a warm heart.	en	[]	[]	[]	752	26387	82284	[]	[]	https://twitter.com/DalaiLama/status/1026400043811528705	False		0								[]				
1025312830071791616	1025312830071791616	2018-08-03 04:30:02 CDT	2018-08-03	04:30:02	-0600	20609518	dalailama	Dalai Lama		Making others happy is not a question of sacrificing our own happiness. Trying to make others happy, even when we do not always succeed, is a source of great satisfaction. Anger and hatred are signs of weakness, while compassion is a sure sign of strength.	en	[]	[]	[]	1001	44522	118211	[]	[]	https://twitter.com/DalaiLama/status/1025312830071791616	False		0								[]				
1023865418233126912	1023865418233126912	2018-07-30 04:38:32 CDT	2018-07-30	04:38:32	-0600	20609518	dalailama	Dalai Lama		Many of the problems we face today are our own creation. Creating a more peaceful world requires a peaceful mind and a peaceful heart. As human brothers and sisters we must live together in tolerance and affection.	en	[]	[]	[]	1138	33694	99597	[]	[]	https://twitter.com/DalaiLama/status/1023865418233126912	False		0								[]				
1022776126077382656	1022776126077382656	2018-07-27 04:30:05 CDT	2018-07-27	04:30:05	-0600	20609518	dalailama	Dalai Lama		As human beings we need to assess whether anger has any value - it destroys our peace of mind. Compassion, on the other hand, brings optimism and hope.	en	[]	[]	[]	1080	29132	83276	[]	[]	https://twitter.com/DalaiLama/status/1022776126077382656	False		0								[]				
1021766194393751552	1021766194393751552	2018-07-24 09:36:58 CDT	2018-07-24	09:36:58	-0600	20609518	dalailama	Dalai Lama		The kind of behavior that really is spiritual practice consists of refraining from falsehood and abiding by the truth, neither humiliating nor mocking others, being humble, and having a good heart and helping others.	en	[]	[]	[]	1012	30025	82706	[]	[]	https://twitter.com/DalaiLama/status/1021766194393751552	False		0								[]				
1020508917464518656	1020508917464518656	2018-07-20 22:21:00 CDT	2018-07-20	22:21:00	-0600	20609518	dalailama	Dalai Lama		When our intentions toward others are good, we find that any feelings of anxiety or insecurity we may have are greatly reduced. We experience a liberation from our habitual preoccupation with self and paradoxically, this gives rise to strong feelings of confidence.	en	[]	[]	[]	850	30077	90937	[]	[]	https://twitter.com/DalaiLama/status/1020508917464518656	False		0								[]				
1018789982843043841	1018789982843043841	2018-07-16 04:30:34 CDT	2018-07-16	04:30:34	-0600	20609518	dalailama	Dalai Lama		Inner transformation is not a matter of faith or prayer. It involves reason and the use of human intelligence. A calm and healthy mind has a very positive effect on our physical health and well-being.	en	[]	[]	[]	644	23950	67941	[]	[]	https://twitter.com/DalaiLama/status/1018789982843043841	False		0								[]				
1017702698869813248	1017702698869813248	2018-07-13 04:30:06 CDT	2018-07-13	04:30:06	-0600	20609518	dalailama	Dalai Lama		Ethics are not a collection of commandments and prohibitions to abide by, but a natural inner offering that can bring happiness and satisfaction to ourselves and others.	en	[]	[]	[]	512	20608	63149	[]	[]	https://twitter.com/DalaiLama/status/1017702698869813248	False		0								[]				
1016253150603423744	1016253150603423744	2018-07-09 04:30:06 CDT	2018-07-09	04:30:06	-0600	20609518	dalailama	Dalai Lama		Virtually all of us have benefited from our mother’s affection at the start of our lives. When someone is on their deathbed, if he or she is surrounded by loved ones they can pass away peacefully. From birth to death we all need affection.	en	[]	[]	[]	491	15052	68207	[]	[]	https://twitter.com/DalaiLama/status/1016253150603423744	False		0								[]				
1015169335747366913	1015169335747366913	2018-07-06 04:43:25 CDT	2018-07-06	04:43:25	-0600	20609518	dalailama	Dalai Lama		HHDL cuts the cake during celebrations of his 83rd birthday at Shiwatsel Teaching Ground in Leh, Ladakh, J&amp;K, India on July 6, 2018. Photo by Tenzin Choejor  https://t.co/IZuPhDqAX9	en	[]	[]	['https://pbs.twimg.com/media/DhabBZ5X0AEqwKs.jpg']	1223	4631	31053	[]	[]	https://twitter.com/DalaiLama/status/1015169335747366913	False		1	https://pbs.twimg.com/media/DhabBZ5X0AEqwKs.jpg							[]				
1014441285246246912	1014441285246246912	2018-07-04 04:30:24 CDT	2018-07-04	04:30:24	-0600	20609518	dalailama	Dalai Lama		HHDL speaks on how to achieve long lasting happiness in this short clip from his talk at the launch of the Happiness Curriculum in Delhi Government Schools in New Delhi, India on July 2, 2018.  https://t.co/JA2Iqv6Pmf	en	[]	['https://youtu.be/hlUI1_J8D68']	[]	142	2344	7740	[]	[]	https://twitter.com/DalaiLama/status/1014441285246246912	False		0								[]				
1013716579740241920	1013716579740241920	2018-07-02 04:30:41 CDT	2018-07-02	04:30:41	-0600	20609518	dalailama	Dalai Lama		While many people consider sensory experience as the main source of happiness, really it is peace of mind. What destroys peace of mind is anger, hatred, anxiety and fear. Kindness counters this—and through appropriate education we can learn to tackle such emotions.	en	[]	[]	[]	931	31345	90330	[]	[]	https://twitter.com/DalaiLama/status/1013716579740241920	False		0								[]				
1012630016683859968	1012630016683859968	2018-06-29 04:33:04 CDT	2018-06-29	04:33:04	-0600	20609518	dalailama	Dalai Lama		Cultivating a close, warm-hearted feeling for others automatically puts the mind at ease. It helps remove whatever fears or insecurities we may have and gives us the strength to cope with any obstacles we encounter. It is the ultimate source of success in life.	en	[]	[]	[]	521	18859	55826	[]	[]	https://twitter.com/DalaiLama/status/1012630016683859968	False		0								[]				
1011179718853292032	1011179718853292032	2018-06-25 04:30:06 CDT	2018-06-25	04:30:06	-0600	20609518	dalailama	Dalai Lama		I am one of the 7 billion human beings alive today. We each have a responsibility to think about humanity and the good of the world because it affects our own future. We weren’t born on this planet at this time to create problems but to bring about some benefit.	en	[]	[]	[]	1159	52906	149998	[]	[]	https://twitter.com/DalaiLama/status/1011179718853292032	False		0								[]				
1010092572008636416	1010092572008636416	2018-06-22 04:30:10 CDT	2018-06-22	04:30:10	-0600	20609518	dalailama	Dalai Lama		If you develop a pure and sincere motivation, if you are motivated by a wish to help on the basis of kindness, compassion, and respect, then you can carry on any kind of work, in any field, and function more effectively.	en	[]	[]	[]	508	26357	73973	[]	[]	https://twitter.com/DalaiLama/status/1010092572008636416	False		0								[]				
1009005560489005056	1009005560489005056	2018-06-19 04:30:46 CDT	2018-06-19	04:30:46	-0600	20609518	dalailama	Dalai Lama		Prayer by itself is not sufficient to bring about peace of mind. What is much more effective is coming to understand the workings of the mind and learning how to tackle the mental afflictions that disturb it.	en	[]	[]	[]	581	20058	64680	[]	[]	https://twitter.com/DalaiLama/status/1009005560489005056	False		0								[]				
1007193471768252417	1007193471768252417	2018-06-14 04:30:11 CDT	2018-06-14	04:30:11	-0600	20609518	dalailama	Dalai Lama		I always consider that the shape of the future is in our hands. The past is past and can’t be changed, but the future has not yet arrived. Young people have the opportunity and responsibility to shape it by creating a better world.	en	[]	[]	[]	971	29307	79712	[]	[]	https://twitter.com/DalaiLama/status/1007193471768252417	False		0								[]				
1006106278681182208	1006106278681182208	2018-06-11 04:30:04 CDT	2018-06-11	04:30:04	-0600	20609518	dalailama	Dalai Lama		We may say prayers when we are trying to solve the problems we face, but it is up to us to put an end to violence and bring about peace. Creating peace is our responsibility. To pray for peace while still engaging in the causes that give rise to violence is contradictory.	en	[]	[]	[]	961	41414	112463	[]	[]	https://twitter.com/DalaiLama/status/1006106278681182208	False		0								[]				
1005019375957471232	1005019375957471232	2018-06-08 04:31:06 CDT	2018-06-08	04:31:06	-0600	20609518	dalailama	Dalai Lama		In today’s interconnected and globalized world, it’s now commonplace for people of different world views, faiths and races to live side by side. It’s a matter of great urgency, therefore, that we find ways to cooperate with one another in a spirit of mutual acceptance and respect	en	[]	[]	[]	1057	24460	73002	[]	[]	https://twitter.com/DalaiLama/status/1005019375957471232	False		0								[]				
1003932440107180032	1003932440107180032	2018-06-05 04:32:00 CDT	2018-06-05	04:32:00	-0600	20609518	dalailama	Dalai Lama		The world belongs to its 7 billion inhabitants. In the past, communities could flourish in isolation, but now we can’t. This World Environment Day let’s remember that we depend on each other and that to meet the challenge of climate change, we have to work together.	en	[]	[]	[]	724	19507	57578	[]	[]	https://twitter.com/DalaiLama/status/1003932440107180032	False		0								[]				
1003569689254137856	1003569689254137856	2018-06-04 04:30:33 CDT	2018-06-04	04:30:33	-0600	20609518	dalailama	Dalai Lama		Some people consider the practice of love and compassion is only related to religious practice and if they are not interested in religion they neglect these inner values. But love and compassion are qualities that human beings require just to live together.	en	[]	[]	[]	939	28334	78586	[]	[]	https://twitter.com/DalaiLama/status/1003569689254137856	False		0								[]				
1002484922370519040	1002484922370519040	2018-06-01 04:40:05 CDT	2018-06-01	04:40:05	-0600	20609518	dalailama	Dalai Lama		Because of our intelligence we human beings are uniquely capable not only of creating problems, but of doing so on a large scale. Therefore, it is important that we use our intelligence in constructive ways. That’s what warm-heartedness and concern for others lead us to do.	en	[]	[]	[]	771	27299	81386	[]	[]	https://twitter.com/DalaiLama/status/1002484922370519040	False		0								[]				
999946775854133253	999946775854133253	2018-05-25 04:34:24 CDT	2018-05-25	04:34:24	-0600	20609518	dalailama	Dalai Lama		Everyone wants to lead a peaceful, happy life, but happiness and success aren’t measured by how much money you have, but by whether you have inner peace in your heart.	en	[]	[]	[]	1176	33475	96969	[]	[]	https://twitter.com/DalaiLama/status/999946775854133253	False		0								[]				
998497410199437312	998497410199437312	2018-05-21 04:35:08 CDT	2018-05-21	04:35:08	-0600	20609518	dalailama	Dalai Lama		I’m Tibetan, I’m Buddhist and I’m the Dalai Lama, but if I emphasize these differences it sets me apart and raises barriers with other people. What we need to do is to pay more attention to the ways in which we are the same as other people.	en	[]	[]	[]	1487	33369	118140	[]	[]	https://twitter.com/DalaiLama/status/998497410199437312	False		0								[]				
997409019856699392	997409019856699392	2018-05-18 04:30:15 CDT	2018-05-18	04:30:15	-0600	20609518	dalailama	Dalai Lama		People inflict pain on others in their selfish pursuit of happiness and satisfaction. Yet true happiness comes from a sense of brotherhood and sisterhood. We need to cultivate a sense of universal responsibility for one another and the planet we share.	en	[]	[]	[]	1125	44581	113791	[]	[]	https://twitter.com/DalaiLama/status/997409019856699392	False		0								[]				
996321819417235456	996321819417235456	2018-05-15 04:30:07 CDT	2018-05-15	04:30:07	-0600	20609518	dalailama	Dalai Lama		Compassion is of little value if it just remains an idea. It must motivate how we respond to others and be reflected in all our thoughts and actions.	en	[]	[]	[]	489	23027	62281	[]	[]	https://twitter.com/DalaiLama/status/996321819417235456	False		0								[]				
994872381679308800	994872381679308800	2018-05-11 04:30:34 CDT	2018-05-11	04:30:34	-0600	20609518	dalailama	Dalai Lama		"We are, you might say, ""brainwashed"" into thinking that money is the source of happiness while what we really need to know is that inner peace is something that comes from within."	en	[]	[]	[]	1129	24652	79533	[]	[]	https://twitter.com/DalaiLama/status/994872381679308800	False		0								[]				
993785120627675138	993785120627675138	2018-05-08 04:30:11 CDT	2018-05-08	04:30:11	-0600	20609518	dalailama	Dalai Lama		Announcing the release of the official Dalai Lama app for Android now available for download at  https://t.co/mdM1z9aKus. Get official news, videos, and photos of HHDL, including live video streams when they are available. Also available for iPhone at  https://t.co/F7V8IpkgDl  https://t.co/0p4FuuPNDx	en	[]	['https://bit.ly/2rqd3i6', 'http://apple.co/2C5zpco']	['https://pbs.twimg.com/media/DcqhnqnV0AAAt90.jpg']	110	1045	3986	[]	[]	https://twitter.com/DalaiLama/status/993785120627675138	False		1	https://pbs.twimg.com/media/DcqhnqnV0AAAt90.jpg							[]				
993422714646941696	993422714646941696	2018-05-07 04:30:06 CDT	2018-05-07	04:30:06	-0600	20609518	dalailama	Dalai Lama		I often ask myself what is the purpose of our lives and I conclude that life's purpose is to be happy. We have no guarantee what will happen in the future, but we live in hope. That's what keeps us going.	en	[]	[]	[]	1464	48715	127383	[]	[]	https://twitter.com/DalaiLama/status/993422714646941696	False		0								[]				
992335581240799232	992335581240799232	2018-05-04 04:30:13 CDT	2018-05-04	04:30:13	-0600	20609518	dalailama	Dalai Lama		Scientists warn that constant fear and anger are bad for our health, while being compassionate and warm-hearted contributes to our physical and mental well-being. Therefore, just as we observe physical hygiene to stay well, we need to cultivate a kind of emotional hygiene too.	en	[]	[]	[]	1048	46934	135408	[]	[]	https://twitter.com/DalaiLama/status/992335581240799232	False		0								[]				
991973166330273792	991973166330273792	2018-05-03 04:30:07 CDT	2018-05-03	04:30:07	-0600	20609518	dalailama	Dalai Lama		Former Captain of the Indian National Cricket Team Sachin Tendulkar and HHDL enjoy meeting each other at the latter’s residence in Dharamsala, India on May 3, 2018. (Photo by Tenzin Choejor)  https://t.co/zJgSAHywGt	en	[]	[]	['https://pbs.twimg.com/media/DcQwQtoV0AEVlhZ.jpg']	179	1610	12212	[]	[]	https://twitter.com/DalaiLama/status/991973166330273792	False		1	https://pbs.twimg.com/media/DcQwQtoV0AEVlhZ.jpg							[]				
990885997998096386	990885997998096386	2018-04-30 04:30:06 CDT	2018-04-30	04:30:06	-0600	20609518	dalailama	Dalai Lama		There is a link between our physical and verbal actions and emotions. If, instead of anger, hatred and suspicion, we are moved by loving-kindness, we will naturally have greater respect for others and our actions will be non-violent.	en	[]	[]	[]	590	22416	67391	[]	[]	https://twitter.com/DalaiLama/status/990885997998096386	False		0								[]				
989798955176280064	989798955176280064	2018-04-27 04:30:35 CDT	2018-04-27	04:30:35	-0600	20609518	dalailama	Dalai Lama		There are always problems to face, but it makes a difference if our minds are calm. On the surface we may get upset, but it makes a difference if we are able to stay calm in the depths of our minds.	en	[]	[]	[]	664	24508	69761	[]	[]	https://twitter.com/DalaiLama/status/989798955176280064	False		0								[]				
988713439949459456	988713439949459456	2018-04-24 04:37:08 CDT	2018-04-24	04:37:08	-0600	20609518	dalailama	Dalai Lama		HHDL's advice to graduating students during the Lal Bahadur Shastri Institute of Management Convocation ceremony in New Delhi, India on April 23, 2018.  https://t.co/vCs2MT2ZWh	en	[]	['https://youtu.be/pI0p8aCg418']	[]	54	598	2812	[]	[]	https://twitter.com/DalaiLama/status/988713439949459456	False		0								[]				
988103930113679360	988103930113679360	2018-04-22 12:15:09 CDT	2018-04-22	12:15:09	-0600	20609518	dalailama	Dalai Lama		Humanity's thirst for natural resources can only be sustained if we adapt our patterns of consumption. Competition for necessities like water, food and land will inevitably intensify. To meet the challenge of climate change and environmental depletion we must all cooperate.	en	[]	[]	[]	524	17101	48867	[]	[]	https://twitter.com/DalaiLama/status/988103930113679360	False		0								[]				
986899742574624768	986899742574624768	2018-04-19 04:30:08 CDT	2018-04-19	04:30:08	-0600	20609518	dalailama	Dalai Lama		Not only is it the case that happy people are more willing to help others, but as I generally point out, helping others is the best way to help yourself, the best way to promote your own happiness. It is you, yourself, who will receive the benefit.	en	[]	[]	[]	860	38893	104075	[]	[]	https://twitter.com/DalaiLama/status/986899742574624768	False		0								[]				
985812553870774272	985812553870774272	2018-04-16 04:30:03 CDT	2018-04-16	04:30:03	-0600	20609518	dalailama	Dalai Lama		Compassion reduces our fear, boosts our confidence, and opens us to inner strength. By reducing distrust, it opens us to others and brings us a sense of connections with them and a sense of purpose and meaning in life.	en	[]	[]	[]	517	23333	63713	[]	[]	https://twitter.com/DalaiLama/status/985812553870774272	False		0								[]				
984725409047588865	984725409047588865	2018-04-13 04:30:07 CDT	2018-04-13	04:30:07	-0600	20609518	dalailama	Dalai Lama		I feel that it’s crucial to have a clear recognition of the value of your objective. That's the important thing. Recognizing that your objective is worthy, because it involves others' welfare or the general well-being of the community, gives you the determination to pursue it.	en	[]	[]	[]	429	14256	45363	[]	[]	https://twitter.com/DalaiLama/status/984725409047588865	False		0								[]				
983276097797156864	983276097797156864	2018-04-09 04:31:04 CDT	2018-04-09	04:31:04	-0600	20609518	dalailama	Dalai Lama		"HHDL speaks to students on ""Death as a Part of Life"", how living a meaningful life leads to no regrets at the time of death, during their meeting at his residence in Dharamsala, India on April 2, 2018.  https://t.co/SDve9isRrB"	en	[]	['https://youtu.be/OIYMMfLEKY8']	[]	128	1732	6951	[]	[]	https://twitter.com/DalaiLama/status/983276097797156864	False		0								[]				
982188734647971842	982188734647971842	2018-04-06 04:30:17 CDT	2018-04-06	04:30:17	-0600	20609518	dalailama	Dalai Lama		In the modern world, where the pursuit of money is considered more important than the cultivation of inner values a fresh approach is required to incorporate secular ethics or universal values into the system of education.	en	[]	[]	[]	750	19862	61258	[]	[]	https://twitter.com/DalaiLama/status/982188734647971842	False		0								[]				
980739201862979584	980739201862979584	2018-04-02 04:30:21 CDT	2018-04-02	04:30:21	-0600	20609518	dalailama	Dalai Lama		Our real enemies and the enemies of humanity are negative emotions like anger and hatred. Indeed, people who are dominated by powerful negative emotions should be objects of our compassion.	en	[]	[]	[]	974	28745	80368	[]	[]	https://twitter.com/DalaiLama/status/980739201862979584	False		0								[]				
979652002014748672	979652002014748672	2018-03-30 04:30:12 CDT	2018-03-30	04:30:12	-0600	20609518	dalailama	Dalai Lama		Change in the world comes from individuals, from the inner peace in individual hearts. Just as ripples spread out when a single pebble is dropped into water, the actions of individuals can have far-reaching effects.	en	[]	[]	[]	830	36812	92494	[]	[]	https://twitter.com/DalaiLama/status/979652002014748672	False		0								[]				
978202445376643073	978202445376643073	2018-03-26 04:30:11 CDT	2018-03-26	04:30:11	-0600	20609518	dalailama	Dalai Lama		In our day to day life warm-heartedness is the key factor for happiness.	en	[]	[]	[]	432	16585	52576	[]	[]	https://twitter.com/DalaiLama/status/978202445376643073	False		0								[]				
977115277367349250	977115277367349250	2018-03-23 04:30:10 CDT	2018-03-23	04:30:10	-0600	20609518	dalailama	Dalai Lama		World peace can only be based on inner peace. If we ask what destroys our inner peace, it's not weapons and external threats, but our own inner flaws like anger. This is one of the reasons why love and compassion are important, because they strengthen us. This is a source of hope	en	[]	[]	[]	902	28303	74314	[]	[]	https://twitter.com/DalaiLama/status/977115277367349250	False		0								[]				
975674309736828928	975674309736828928	2018-03-19 05:04:17 CDT	2018-03-19	05:04:17	-0600	20609518	dalailama	Dalai Lama		The many factors which divide us are actually much more superficial than those we share. Despite all of the things that differentiate us – race, language, religion, gender, wealth and so on – we are all equal concerning our fundamental humanity.	en	[]	[]	[]	692	21779	62824	[]	[]	https://twitter.com/DalaiLama/status/975674309736828928	False		0								[]				
